Timestamp,Close,Open,High,Low,Volume
2019-04-24,165.22,169.94,170.53,154.87,11610000
2019-04-25,155.18,165.23,165.81,151.73,10780000
2019-04-26,157.97,155.16,161.82,152.32,11520000
2019-04-27,159.41,157.96,161.95,156.74,8510000
2019-04-28,158.27,159.43,160.28,157.54,8280000
2019-04-29,154.93,158.30,159.16,152.60,10690000
2019-04-30,161.80,154.94,162.56,154.94,9570000
2019-05-01,160.38,161.84,163.70,158.85,7740000
2019-05-02,161.66,160.35,162.88,159.22,8130000
2019-05-03,167.86,161.66,169.80,160.86,10230000
2019-05-04,163.68,167.87,171.04,160.36,10230000
2019-05-05,163.03,163.67,165.25,159.56,8540000
2019-05-06,173.00,163.03,176.98,159.66,12970000
2019-05-07,169.34,172.99,181.39,169.06,15230000
2019-05-08,170.77,169.34,172.68,165.70,9750000
2019-05-09,170.84,170.76,173.28,167.03,10030000
2019-05-10,172.77,170.85,175.78,168.86,12730000
2019-05-11,192.27,172.78,204.72,172.75,20900000
2019-05-12,188.07,192.17,202.93,182.81,18520000
2019-05-13,196.02,188.09,206.10,185.69,14800000
2019-05-14,217.42,196.00,220.02,195.22,16800000
2019-05-15,248.15,217.34,249.78,217.32,18660000
2019-05-16,264.69,248.14,278.52,244.27,25140000
2019-05-17,244.45,264.68,267.80,224.62,22540000
2019-05-18,233.89,244.38,247.84,232.13,13930000
2019-05-19,259.63,233.87,263.05,232.85,14380000
2019-05-20,250.72,259.68,259.68,238.64,12380000
2019-05-21,253.76,250.72,261.59,246.85,10240000
2019-05-22,244.34,253.70,259.70,241.68,10830000
2019-05-23,244.68,244.35,247.30,231.89,13070000
2019-05-24,249.17,244.68,254.22,241.74,10070000
2019-05-25,250.68,249.20,256.90,247.90,8580000
2019-05-26,264.68,250.69,268.75,245.92,10060000
2019-05-27,270.98,264.66,279.07,262.96,11580000
2019-05-28,271.18,270.97,275.39,265.50,9350000
2019-05-29,268.61,271.16,273.72,260.85,22330000
2019-05-30,254.52,268.62,287.99,241.51,15520000
2019-05-31,267.99,254.57,268.70,246.61,11630000
2019-06-01,264.31,267.94,274.94,261.14,9060000
2019-06-02,269.01,264.26,272.64,263.59,7310000
2019-06-03,250.37,269.03,269.77,248.77,9230000
2019-06-04,241.26,250.26,251.47,235.35,11390000
2019-06-05,245.83,241.27,248.24,237.94,8640000
2019-06-06,248.54,245.81,250.00,236.40,7720000
2019-06-07,248.98,248.63,253.12,244.33,7410000
2019-06-08,243.42,248.98,250.51,241.09,6230000
2019-06-09,231.27,243.43,244.36,227.00,7800000
2019-06-10,246.86,231.21,246.99,227.38,8390000
2019-06-11,244.41,246.85,247.77,237.60,6920000
2019-06-12,261.54,244.38,261.67,242.57,7890000
2019-06-13,254.86,261.38,262.47,254.02,7300000
2019-06-14,262.53,254.89,268.81,252.01,6870000
2019-06-15,267.75,262.53,271.61,260.92,6520000
2019-06-16,267.98,267.74,282.75,263.96,8660000
2019-06-17,273.00,268.00,274.14,266.96,7410000
2019-06-18,264.59,273.02,273.26,261.76,7390000
2019-06-19,268.26,264.59,269.79,263.61,6230000
2019-06-20,271.43,268.26,273.18,264.83,7040000
2019-06-21,294.72,271.45,295.72,271.45,11060000
2019-06-22,310.38,294.69,314.00,292.09,10690000
2019-06-23,308.53,310.39,320.79,306.12,8490000
2019-06-24,311.46,308.51,313.67,297.90,7100000
2019-06-25,317.65,311.47,318.49,307.75,8510000
2019-06-26,338.54,317.65,364.89,315.99,15730000
2019-06-27,297.55,338.54,345.83,279.82,16130000
2019-06-28,310.56,297.73,312.70,295.30,9930000
2019-06-29,318.48,310.52,324.13,295.44,9030000
2019-06-30,292.21,318.26,323.21,290.78,9820000
2019-07-01,294.83,292.23,303.00,280.35,9570000
2019-07-02,291.41,294.87,297.00,273.07,10300000
2019-07-03,300.58,291.48,301.64,289.39,7900000
2019-07-04,283.43,300.51,301.56,281.18,7260000
2019-07-05,287.15,283.36,293.61,281.92,7800000
2019-07-06,288.08,287.16,296.06,285.61,7560000
2019-07-07,304.88,288.11,309.42,285.28,8430000
2019-07-08,312.23,304.87,313.15,301.60,8500000
2019-07-09,307.41,312.23,317.94,303.38,9130000
2019-07-10,289.10,307.44,313.81,281.53,12440000
2019-07-11,268.72,289.13,289.14,263.08,11360000
2019-07-12,274.68,268.72,278.33,266.81,7950000
2019-07-13,269.16,274.68,275.04,262.85,7840000
2019-07-14,226.62,269.12,269.62,223.95,11860000
2019-07-15,228.49,226.56,235.43,204.39,14590000
2019-07-16,198.87,228.49,234.41,193.48,14520000
2019-07-17,210.95,198.88,219.13,192.91,13510000
2019-07-18,225.23,210.95,228.42,206.47,12650000
2019-07-19,220.09,225.23,225.68,213.57,9380000
2019-07-20,227.86,220.11,233.70,219.80,9120000
2019-07-21,225.01,227.83,228.76,217.72,8500000
2019-07-22,217.27,225.03,227.47,212.46,8600000
2019-07-23,211.87,217.27,218.03,208.31,8700000
2019-07-24,215.44,211.86,217.02,202.30,9720000
2019-07-25,217.65,215.45,224.05,214.79,8420000
2019-07-26,217.83,217.65,218.65,212.07,6960000
2019-07-27,206.62,217.80,222.70,203.50,8550000
2019-07-28,210.37,206.64,212.01,199.68,7540000
2019-07-29,209.82,210.39,214.45,207.37,7200000
2019-07-30,208.49,209.81,212.88,204.54,7150000
2019-07-31,217.23,208.49,218.19,208.17,7510000
2019-08-01,216.37,217.23,217.55,211.23,7090000
2019-08-02,216.54,216.37,220.84,213.93,7560000
2019-08-03,220.89,216.52,223.00,215.52,6990000
2019-08-04,220.72,220.89,222.21,216.31,6510000
2019-08-05,232.45,220.76,235.00,220.75,9790000
2019-08-06,225.63,232.45,237.47,222.46,9350000
2019-08-07,224.66,225.62,229.22,220.62,7900000
2019-08-08,220.16,224.68,226.11,215.57,7540000
2019-08-09,209.49,220.12,220.49,206.40,9660000
2019-08-10,205.93,209.46,213.53,202.35,8700000
2019-08-11,215.83,205.92,216.23,205.64,7630000
2019-08-12,210.45,215.84,215.97,209.49,7940000
2019-08-13,207.68,210.48,211.01,106.01,18290000
2019-08-14,186.56,207.68,209.43,183.74,12460000
2019-08-15,187.80,186.59,189.30,176.08,14030000
2019-08-16,184.55,187.67,188.03,179.35,11330000
2019-08-17,184.81,184.55,186.12,181.58,8780000
2019-08-18,193.68,184.83,197.17,182.96,9110000
2019-08-19,201.64,193.67,202.81,192.33,8140000
2019-08-20,196.14,201.65,201.96,194.55,10010000
2019-08-21,187.24,196.15,196.78,181.29,12980000
2019-08-22,190.29,187.27,194.42,182.97,9970000
2019-08-23,193.43,190.29,195.32,175.80,8560000
2019-08-24,190.15,193.42,193.47,186.13,8380000
2019-08-25,186.30,190.16,191.49,182.81,7580000
2019-08-26,188.34,186.32,193.09,186.02,9020000
2019-08-27,186.58,188.36,188.61,184.26,7190000
2019-08-28,172.85,186.60,187.13,167.57,9720000
2019-08-29,168.66,172.85,173.05,164.04,9550000
2019-08-30,168.16,168.68,170.27,165.38,7490000
2019-08-31,171.62,168.14,174.43,166.16,7890000
2019-09-01,169.72,171.62,173.22,167.08,7800000
2019-09-02,178.11,169.72,180.56,169.45,9270000
2019-09-03,178.81,178.10,182.59,175.37,9030000
2019-09-04,174.79,178.82,180.06,173.85,7550000
2019-09-05,173.83,174.80,175.56,170.54,7400000
2019-09-06,169.15,173.82,177.79,166.16,9980000
2019-09-07,177.74,169.14,180.63,168.42,9050000
2019-09-08,181.44,177.76,183.42,177.36,8340000
2019-09-09,180.65,181.45,184.76,176.25,9640000
2019-09-10,180.05,180.64,184.16,177.44,8270000
2019-09-11,178.47,180.05,182.27,174.86,10660000
2019-09-12,180.87,178.48,182.37,176.85,7190000
2019-09-13,181.11,180.87,181.53,177.79,7680000
2019-09-14,188.16,181.06,188.54,180.09,8630000
2019-09-15,189.10,188.17,190.23,185.92,7300000
2019-09-16,197.32,189.10,198.82,188.68,10010000
2019-09-17,207.77,197.33,214.45,195.95,11690000
2019-09-18,210.43,207.80,216.89,207.69,9780000
2019-09-19,220.21,210.44,223.35,202.95,12420000
2019-09-20,218.00,220.22,221.27,213.12,9100000
2019-09-21,215.22,218.01,221.17,213.71,8690000
2019-09-22,211.13,215.23,215.64,206.71,9720000
2019-09-23,201.18,211.16,211.76,199.82,9650000
2019-09-24,166.29,201.22,202.97,164.78,19020000
2019-09-25,168.92,166.29,174.26,162.12,13880000
2019-09-26,164.56,168.93,169.81,153.17,11970000
2019-09-27,173.19,164.58,175.65,161.32,10940000
2019-09-28,173.62,173.19,175.15,168.56,10220000
2019-09-29,169.29,173.62,174.43,164.97,9900000
2019-09-30,180.35,169.28,180.52,165.59,11930000
2019-10-01,175.78,180.36,184.95,174.03,11880000
2019-10-02,180.27,175.78,180.84,173.97,8470000
2019-10-03,174.54,180.26,180.57,170.65,8890000
2019-10-04,175.65,174.58,178.43,171.33,8440000
2019-10-05,176.43,175.65,176.63,172.39,7300000
2019-10-06,170.55,176.44,176.87,168.74,7970000
2019-10-07,179.87,170.52,182.03,169.13,10950000
2019-10-08,180.78,179.81,184.57,177.74,10260000
2019-10-09,192.64,180.74,195.08,179.39,12430000
2019-10-10,191.10,192.65,194.08,187.33,10420000
2019-10-11,180.60,191.11,195.87,179.76,13310000
2019-10-12,179.87,180.60,184.49,178.78,9850000
2019-10-13,181.11,179.86,184.42,178.89,8220000
2019-10-14,186.63,181.07,186.99,180.65,9910000
2019-10-15,180.59,186.64,187.67,178.26,11450000
2019-10-16,174.53,180.57,181.08,172.49,12280000
2019-10-17,177.31,174.52,178.33,172.12,9450000
2019-10-18,172.81,177.31,177.47,169.28,11270000
2019-10-19,171.91,172.79,174.81,170.38,9890000
2019-10-20,175.14,171.93,176.17,169.56,10100000
2019-10-21,174.18,175.14,177.67,171.91,9240000
2019-10-22,171.42,174.17,175.08,170.82,9860000
2019-10-23,162.28,171.44,171.61,154.42,16000000
2019-10-24,160.73,162.26,163.68,159.40,11360000
2019-10-25,181.49,160.73,186.24,160.41,16190000
2019-10-26,179.62,181.50,192.54,174.35,19630000
2019-10-27,184.05,179.61,188.33,176.47,14540000
2019-10-28,181.67,184.06,188.91,180.70,12750000
2019-10-29,190.45,181.67,192.28,181.67,14030000
2019-10-30,183.25,190.44,191.58,180.58,13670000
2019-10-31,182.37,183.25,185.21,178.24,12940000
2019-11-01,183.12,182.38,184.28,178.69,10780000
2019-11-02,183.01,183.12,185.18,181.94,8710000
2019-11-03,181.70,183.01,184.51,179.46,10410000
2019-11-04,185.85,181.72,188.27,180.69,11890000
2019-11-05,188.67,185.86,191.45,183.12,11780000
2019-11-06,191.28,188.66,194.11,188.13,11720000
2019-11-07,186.94,191.28,192.27,185.48,11490000
2019-11-08,184.03,186.95,188.35,181.83,11710000
2019-11-09,184.96,184.02,185.73,182.86,8310000
2019-11-10,188.99,184.96,191.28,183.55,10950000
2019-11-11,185.09,188.98,190.17,184.32,10260000
2019-11-12,186.99,185.09,187.44,183.24,9350000
2019-11-13,188.36,187.00,189.45,185.70,7770000
2019-11-14,185.25,188.36,188.91,183.96,9570000
2019-11-15,180.19,185.24,186.10,178.29,11860000
2019-11-16,182.42,180.19,183.46,179.53,7620000
2019-11-17,184.18,182.39,185.97,180.49,8570000
2019-11-18,178.50,184.19,184.33,176.08,9570000
2019-11-19,176.09,178.49,178.70,173.48,9110000
2019-11-20,174.96,176.09,177.42,173.99,8390000
2019-11-21,161.46,174.96,175.91,158.55,13360000
2019-11-22,149.80,161.46,163.06,139.13,21120000
2019-11-23,152.46,149.79,154.25,146.60,11840000
2019-11-24,140.66,152.46,153.24,139.79,11390000
2019-11-25,145.90,140.58,151.26,131.78,17980000
2019-11-26,147.61,145.88,149.81,144.04,10840000
2019-11-27,152.70,147.60,155.43,141.91,13340000
2019-11-28,151.07,152.71,154.68,149.71,9660000
2019-11-29,154.55,151.07,157.27,150.64,10490000
2019-11-30,151.95,154.57,155.19,150.45,8790000
2019-12-01,151.04,151.93,152.33,146.26,9910000
2019-12-02,148.89,151.06,151.63,147.49,9180000
2019-12-03,147.82,148.89,149.84,146.56,8730000
2019-12-04,145.79,147.81,151.02,143.95,12850000
2019-12-05,148.69,145.79,149.08,144.64,9990000
2019-12-06,148.89,148.70,149.36,147.01,8770000
2019-12-07,148.28,148.88,149.76,147.54,8110000
2019-12-08,151.17,148.25,152.22,147.09,9280000
2019-12-09,147.88,151.17,151.75,147.02,9670000
2019-12-10,145.86,147.88,148.48,144.49,11120000
2019-12-11,143.51,145.88,146.57,142.53,10930000
2019-12-12,145.03,143.51,145.82,140.00,12230000
2019-12-13,144.96,145.04,145.43,143.51,10950000
2019-12-14,142.03,144.95,145.17,141.40,11150000
2019-12-15,142.53,142.03,143.87,140.30,11310000
2019-12-16,132.78,142.55,142.75,131.00,17600000
2019-12-17,122.06,132.78,132.96,120.63,17040000
2019-12-18,132.92,122.06,133.93,117.14,20230000
2019-12-19,128.42,132.93,133.90,126.12,14220000
2019-12-20,128.70,128.42,129.66,126.31,12290000
2019-12-21,127.61,128.69,128.79,126.85,9640000
2019-12-22,132.19,127.61,133.04,127.09,13670000
2019-12-23,128.08,132.20,134.92,126.55,14730000
2019-12-24,128.05,128.07,129.77,127.07,11440000
2019-12-25,125.24,128.05,128.17,124.18,13230000
2019-12-26,125.93,125.24,132.12,124.53,15550000
2019-12-27,126.41,125.92,127.04,123.18,12250000
2019-12-28,128.35,126.40,129.73,125.98,12130000
2019-12-29,134.40,128.35,137.74,127.67,15690000
2019-12-30,131.83,134.40,136.16,130.91,12470000
2019-12-31,129.21,131.87,133.53,128.27,12890000
2020-01-01,130.75,129.21,132.97,128.81,10350000
2020-01-02,127.19,130.75,130.77,126.74,11450000
2020-01-03,134.27,127.19,134.86,126.05,15670000
2020-01-04,134.33,134.30,135.57,132.76,11160000
2020-01-05,135.59,134.32,138.33,134.32,12190000
2020-01-06,144.08,135.59,144.27,135.17,14360000
2020-01-07,143.04,144.09,145.13,139.22,13580000
2020-01-08,140.81,143.01,147.55,137.61,13710000
2020-01-09,137.92,140.80,141.60,135.85,11380000
2020-01-10,144.81,137.93,144.86,135.69,13370000
2020-01-11,142.67,144.81,147.68,142.23,12460000
2020-01-12,146.46,142.65,146.46,142.00,10010000
2020-01-13,143.60,146.50,146.87,142.64,10260000
2020-01-14,166.07,143.59,169.73,143.59,22850000
2020-01-15,166.45,166.07,166.45,159.74,16660000
2020-01-16,164.36,166.44,167.18,159.08,16240000
2020-01-17,170.22,164.39,173.96,162.33,18570000
2020-01-18,174.19,170.18,179.29,165.34,17420000
2020-01-19,166.92,174.17,177.77,162.04,15840000
2020-01-20,166.87,166.92,169.24,161.61,11300000
2020-01-21,169.41,166.87,169.79,165.53,11520000
2020-01-22,168.13,169.41,171.27,166.19,11300000
2020-01-23,162.80,168.15,168.25,159.78,14860000
2020-01-24,162.55,162.80,164.27,155.65,14880000
2020-01-25,160.44,162.56,162.72,157.87,9630000
2020-01-26,167.90,160.40,168.00,159.55,9820000
2020-01-27,170.27,167.91,171.97,165.45,12540000
2020-01-28,175.74,170.27,176.06,170.27,12630000
2020-01-29,173.86,175.78,178.41,173.76,11270000
2020-01-30,184.59,173.86,186.76,171.20,13020000
2020-01-31,179.91,184.60,185.67,175.46,11770000
2020-02-01,183.64,179.88,184.17,179.36,13240000
2020-02-02,188.50,183.58,193.25,179.49,14540000
2020-02-03,189.79,188.48,194.92,187.16,11950000
2020-02-04,188.93,189.80,191.48,188.93,11560000
2020-02-05,203.83,188.94,207.51,188.26,14670000
2020-02-06,213.16,203.84,216.14,201.29,16440000
2020-02-07,223.51,213.15,224.53,213.14,16730000
2020-02-08,223.23,223.47,227.55,213.75,15980000
2020-02-09,228.59,223.23,230.38,223.07,14280000
2020-02-10,222.95,228.61,229.28,217.02,16500000
2020-02-11,236.76,222.94,238.61,218.22,17390000
2020-02-12,265.58,236.75,274.89,236.73,23790000
2020-02-13,268.75,265.59,277.39,257.09,25050000
2020-02-14,285.25,268.71,286.34,260.78,19990000
2020-02-15,264.87,285.17,287.93,262.45,22260000
2020-02-16,259.99,264.87,273.81,237.89,24820000
2020-02-17,267.63,259.92,268.45,242.11,25610000
2020-02-18,282.26,267.71,285.59,259.30,24150000
2020-02-19,259.12,282.33,285.75,253.88,20760000
2020-02-20,257.39,259.07,264.22,246.46,22070000
2020-02-21,265.11,257.32,267.80,254.15,17460000
2020-02-22,261.64,265.14,266.71,256.97,13400000
2020-02-23,274.72,261.65,275.30,261.24,16040000
2020-02-24,265.65,274.72,276.81,258.15,19960000
2020-02-25,246.96,265.63,266.17,245.75,20310000
2020-02-26,224.30,246.97,250.05,216.39,29550000
2020-02-27,227.53,224.30,238.07,210.36,28830000
2020-02-28,226.93,227.60,234.55,214.47,24110000
2020-02-29,217.52,226.94,232.87,217.43,16340000
2020-03-01,217.99,217.51,227.44,213.00,17170000
2020-03-02,231.87,217.96,234.24,216.23,18120000
2020-03-03,223.94,231.90,232.37,220.34,18480000
2020-03-04,224.38,223.94,228.66,220.74,14650000
2020-03-05,228.45,224.36,233.96,224.34,17820000
2020-03-06,244.90,228.46,244.98,227.71,17740000
2020-03-07,237.32,244.87,251.55,236.87,16900000
2020-03-08,199.16,237.30,237.30,196.71,24760000
2020-03-09,202.85,199.21,208.23,190.73,30270000
2020-03-10,200.56,202.88,205.62,196.17,21870000
2020-03-11,194.58,200.61,202.96,182.15,21260000
2020-03-12,107.90,194.57,195.40,102.83,53510000
2020-03-13,133.99,107.87,138.86,88.50,60700000
2020-03-14,122.69,134.02,134.58,121.27,26830000
2020-03-15,124.35,122.67,132.13,120.93,26240000
2020-03-16,111.02,124.35,124.38,102.44,40250000
2020-03-17,116.06,111.06,120.60,109.67,27090000
2020-03-18,117.77,115.95,117.91,110.16,25800000
2020-03-19,135.43,117.76,141.05,115.59,33780000
2020-03-20,133.32,135.43,151.85,118.07,38740000
2020-03-21,132.58,133.32,137.33,126.01,27000000
2020-03-22,122.41,132.59,136.86,121.37,25250000
2020-03-23,136.02,122.46,136.93,120.20,28620000
2020-03-24,138.62,136.00,142.90,132.67,27100000
2020-03-25,136.07,138.59,141.88,133.06,24150000
2020-03-26,138.38,136.08,139.22,133.69,17710000
2020-03-27,131.74,138.38,140.99,131.09,18180000
2020-03-28,131.03,131.74,132.68,125.48,21030000
2020-03-29,125.24,131.02,131.74,124.84,16330000
2020-03-30,132.15,125.24,134.72,125.02,20710000
2020-03-31,132.86,132.15,135.14,130.54,17300000
2020-04-01,135.66,132.88,136.56,128.93,19450000
2020-04-02,141.30,135.65,148.91,135.26,29420000
2020-04-03,141.14,141.29,146.46,138.01,23340000
2020-04-04,144.01,141.13,145.71,139.36,19750000
2020-04-05,142.58,144.03,145.26,140.84,18170000
2020-04-06,171.06,142.58,171.24,142.55,37890000
2020-04-07,164.71,171.07,175.78,162.75,35790000
2020-04-08,173.00,164.71,174.23,163.73,24310000
2020-04-09,169.68,173.01,173.20,165.91,20660000
2020-04-10,157.86,169.67,170.10,152.52,28350000
2020-04-11,158.18,157.85,161.37,154.01,19070000
2020-04-12,158.73,158.18,164.75,155.17,22600000
2020-04-13,156.38,158.76,158.85,150.60,25300000
2020-04-14,158.45,156.36,161.57,155.52,21200000
2020-04-15,152.90,158.43,161.06,152.44,20700000
2020-04-16,172.31,152.90,174.28,148.91,32990000
2020-04-17,170.63,172.32,174.52,168.55,20050000
2020-04-18,187.45,170.63,189.22,170.61,24750000
2020-04-19,180.13,187.47,188.23,177.24,23270000
2020-04-20,170.40,180.12,186.24,167.51,33680000
2020-04-21,170.79,170.37,174.48,168.31,23630000
2020-04-22,182.72,170.79,183.71,169.93,23810000
2020-04-23,185.46,182.72,192.40,178.54,28730000
2020-04-24,187.58,185.48,189.33,185.19,19840000
2020-04-25,194.01,187.57,197.35,186.03,21870000
2020-04-26,197.35,194.01,199.30,192.52,23130000
2020-04-27,196.14,197.35,198.80,190.87,23330000
2020-04-28,196.55,196.13,197.51,192.47,21810000
2020-04-29,215.40,196.55,218.32,196.45,32870000
2020-04-30,206.22,215.42,227.05,202.59,35460000
2020-05-01,212.00,206.23,216.99,206.06,23080000
2020-05-02,213.96,212.00,215.15,210.51,18310000
2020-05-03,209.83,213.96,218.74,205.50,23120000
2020-05-04,206.61,209.85,210.63,195.25,27210000
2020-05-05,205.36,206.59,211.33,201.75,21050000
2020-05-06,199.04,205.36,210.62,198.79,24030000
2020-05-07,212.00,199.05,214.00,197.36,26710000
2020-05-08,211.45,212.00,216.44,207.25,23080000
2020-05-09,210.22,211.47,214.50,208.83,20900000
2020-05-10,187.78,210.19,210.19,180.70,35980000
2020-05-11,185.96,187.77,193.26,177.43,26740000
2020-05-12,189.84,185.82,192.04,185.68,15580000
2020-05-13,199.58,189.82,200.82,188.59,17470000
2020-05-14,203.30,199.58,205.82,196.21,20750000
2020-05-15,194.85,203.29,204.02,192.61,16620000
2020-05-16,200.51,194.85,203.12,193.48,15520000
2020-05-17,207.00,200.51,209.79,199.77,15780000
2020-05-18,214.87,207.00,217.00,207.00,17730000
2020-05-19,214.51,214.88,215.75,209.79,13960000
2020-05-20,209.99,214.52,215.28,207.03,12190000
2020-05-21,198.75,210.00,211.58,192.11,14360000
2020-05-22,207.35,198.75,209.04,196.68,12130000
2020-05-23,206.62,207.35,211.03,204.97,9910000
2020-05-24,199.97,206.65,210.40,199.97,11890000
2020-05-25,204.13,199.99,205.52,198.57,10630000
2020-05-26,201.00,204.13,204.90,197.30,10440000
2020-05-27,208.18,200.99,208.18,200.85,10280000
2020-05-28,220.18,208.20,220.33,204.79,12510000
2020-05-29,220.66,220.14,224.52,217.84,12360000
2020-05-30,243.63,220.66,246.55,218.86,14340000
